Timestamp,Server_ID,CPU_Usage(%),Memory_Usage(%),Disk_IO(MB/s),Network_In(MB/s),Network_Out(MB/s),Unnamed: 7,Latency(ms),Request_Count,Security_Alerts,Anomaly_Score,Alert_Triggered,Mitigation_Suggestion,Resource_Utilization,Anomaly_Type,IP_Address
11:58.7,Server_684,63.50516997,21.50152527,336.833058,127.8373997,397.3385772,,47.4350263,4615,0,0.101686777,0,Increase Resources,medium,None,20.177.160.25
06:58.7,Server_872,32.77130401,9.388899073,960.3012873,413.1739308,470.4805704,,199.2180448,2818,1,0.16734831,0,Investigate Security Breach,low,None,117.39.184.87
01:58.7,Server_726,44.97221974,49.51737046,197.4529127,357.941099,100.8756604,,153.0993138,6074,5,0.480716256,0,Increase Resources,medium,DDoS Attack,217.32.47.60
56:58.7,Server_987,72.13596613,60.73055214,291.6892715,484.0301511,365.036124,,116.944341,1203,1,0.830217297,1,None,low,None,245.80.53.73
51:58.7,Server_547,97.45977062,9.24414473,601.1703333,350.4800405,354.4306802,,154.181129,4878,3,0.943856513,1,Investigate Security Breach,low,Security Breach,60.100.53.74
46:58.7,Server_961,89.84817825,13.59581105,981.6592992,125.7962753,200.5891484,,149.7134202,5865,4,0.645119808,0,Increase Resources,low,CPU Spike,56.173.186.147
41:58.7,Server_739,37.5311168,51.12487755,706.8485008,91.74967547,490.6893037,,74.80924843,8505,5,0.982082905,1,Investigate Security Breach,low,DDoS Attack,175.244.133.254
36:58.7,Server_613,99.82879853,80.92209356,158.4805713,380.1487993,434.7493742,,187.245266,9510,0,0.796932136,1,None,medium,Memory Leak,90.10.236.152
31:58.7,Server_943,5.332943035,64.660872,760.7112947,451.4426498,497.1936822,,188.1393844,9746,4,0.071546614,0,Investigate Security Breach,low,None,43.118.14.217
26:58.7,Server_462,7.624826802,14.94747091,454.9046913,456.7196908,279.536529,,61.8430892,6749,1,0.507077704,0,Monitor,medium,Memory Leak,177.15.14.213
21:58.7,Server_643,83.26484894,89.31651601,992.7124938,387.8373639,118.8563789,,58.85283922,197,1,0.367158912,0,Investigate Security Breach,high,CPU Spike,44.157.246.72
16:58.7,Server_769,23.94895525,92.15777231,647.2812071,399.2393872,146.8731158,,173.169078,4019,5,0.897616581,1,None,low,None,33.255.230.240
11:58.7,Server_5,10.7730805,35.87089865,555.3581003,334.5608615,397.8522971,,68.08909843,6987,2,0.657477547,0,Monitor,high,DDoS Attack,48.148.253.220
06:58.7,Server_218,27.52906696,63.52169023,579.4018986,370.5552795,187.1889472,,184.3288893,1784,0,0.166240304,0,Increase Resources,low,DDoS Attack,80.206.218.73
01:58.7,Server_503,45.47951463,51.77107927,659.4837203,66.8641894,115.3308432,,135.5982662,4300,1,0.317913313,0,Monitor,low,Security Breach,37.97.131.136
56:58.7,Server_767,74.40379569,94.49225802,745.2378138,171.3117506,461.72426,,193.3496573,4040,3,0.190700482,0,Monitor,medium,None,55.181.147.172
51:58.7,Server_398,64.31187502,53.33111063,124.4057435,234.4684205,177.0746438,,165.1774738,4948,5,0.096665915,0,Investigate Security Breach,high,CPU Spike,220.211.50.251
46:58.7,Server_871,27.57401567,96.1967523,174.1360438,335.518304,49.99703475,,169.852151,9861,0,0.480435925,0,Restart Service,medium,CPU Spike,17.138.166.104
41:58.7,Server_795,52.81069257,23.9375423,335.4538392,214.66403,287.6053697,,24.84461023,1400,1,0.005466844,0,Monitor,low,None,208.212.25.144
36:58.7,Server_393,92.99034001,37.82599198,504.0566085,193.7490303,279.6086386,,104.7571178,9706,4,0.68403141,0,Restart Service,medium,Security Breach,82.21.182.242
31:58.7,Server_207,82.42573881,79.22779781,345.5140276,286.1625195,216.9363964,,87.19514768,6399,4,0.248744364,0,None,high,None,4.135.245.34
26:58.7,Server_15,35.70302956,79.44301988,253.1462226,203.2701458,228.7365423,,158.5765675,1728,1,0.725373306,1,None,low,DDoS Attack,207.78.253.20
21:58.7,Server_858,98.31513333,74.55741103,928.778223,45.54504883,117.6831127,,71.28741503,7722,4,0.576449284,0,Investigate Security Breach,high,None,68.196.58.172
16:58.7,Server_554,72.31893804,86.66308914,80.97050761,485.0142491,154.9542087,,138.6271599,2230,4,0.408352876,0,Investigate Security Breach,low,DDoS Attack,242.234.102.63
11:58.7,Server_892,10.93268879,71.74188643,941.7632621,463.8194076,248.4149882,,141.5273734,3747,5,0.717201907,1,Restart Service,high,None,235.195.63.127
06:58.7,Server_461,8.340267762,65.42808872,911.8801987,29.11429703,486.3421718,,68.21571352,8361,1,0.013013503,0,Restart Service,medium,CPU Spike,96.149.161.65
01:58.7,Server_691,20.99875516,48.59787624,699.5926624,269.301507,490.261622,,117.9133827,8343,1,0.140484881,0,Investigate Security Breach,low,DDoS Attack,133.75.171.232
56:58.7,Server_575,74.14630746,49.37333562,80.90785283,359.2592447,52.72352003,,143.6138182,7688,4,0.223041415,0,Monitor,high,None,232.139.114.160
51:58.7,Server_864,22.45519796,43.58534185,264.0877835,308.8327879,454.1211409,,131.2198954,3400,1,0.96668001,1,None,low,CPU Spike,5.73.221.145
46:58.7,Server_743,53.59124307,63.92012097,980.1455925,183.1594526,225.6597747,,72.47049016,1792,3,0.273099635,0,None,low,CPU Spike,152.60.198.52
41:58.7,Server_241,13.85971142,43.63307328,910.6528468,403.6048744,234.9741528,,61.98909507,1753,2,0.141788758,0,None,medium,None,45.11.129.9
36:58.7,Server_564,92.48418499,19.01195984,966.3433629,311.226111,186.0576614,,68.56894937,5348,1,0.712242681,1,None,low,DDoS Attack,69.62.35.207
31:58.7,Server_96,37.67625829,15.12031354,996.3170018,127.0758494,440.9031945,,20.22314188,5573,2,0.179050654,0,None,low,CPU Spike,201.50.29.91
26:58.7,Server_900,91.27254537,92.82486615,110.693093,309.5040316,234.0193292,,131.3780357,7711,4,0.431911914,0,Increase Resources,high,DDoS Attack,169.16.108.125
21:58.7,Server_734,94.76318598,7.350196216,592.3194097,144.5889278,12.78119386,,147.1962471,6351,1,0.460529268,0,None,low,CPU Spike,36.55.250.61
16:58.7,Server_485,5.582221495,15.01938987,842.4307307,301.9664257,468.328687,,18.70804809,5974,0,0.644315586,0,Investigate Security Breach,medium,CPU Spike,206.115.196.178
11:58.7,Server_407,49.09284278,47.30396309,353.7235175,384.5160218,487.3078988,,194.8743492,1510,3,0.307958468,0,Increase Resources,medium,None,30.76.70.184
06:58.7,Server_231,7.342325292,29.97799536,463.7807861,158.2465841,221.879772,,159.5660649,3148,0,0.068508519,0,Investigate Security Breach,medium,CPU Spike,92.117.183.154
01:58.7,Server_749,91.3258128,43.55564554,319.5517162,148.4356619,223.7011925,,145.3150657,3054,4,0.392282219,0,Restart Service,high,CPU Spike,186.202.81.97
56:58.7,Server_655,54.24871675,16.15750125,86.16852901,366.0842079,18.58033716,,168.7084102,4157,0,0.866076325,1,Increase Resources,high,CPU Spike,252.24.58.227
51:58.7,Server_171,12.11968121,17.436159,119.0776753,259.1013237,108.8752275,,178.5584171,2659,0,0.658427067,0,Monitor,medium,DDoS Attack,63.150.191.196
46:58.7,Server_541,15.47628919,81.06250133,70.36968114,78.01228438,68.8585016,,65.69616962,3089,0,0.033895517,0,Increase Resources,high,DDoS Attack,25.237.86.180
41:58.7,Server_36,41.43335733,77.11533069,550.8822265,277.3907568,399.8223643,,101.6926727,6142,2,0.297034684,0,Increase Resources,high,CPU Spike,43.63.103.39
36:58.7,Server_525,94.32224832,14.90402224,637.5019291,334.972437,262.5634237,,131.6560159,7337,2,0.718345795,1,Investigate Security Breach,low,DDoS Attack,90.253.181.157
31:58.7,Server_160,70.8263694,68.44008942,342.3165984,250.7447066,151.7793532,,177.7738376,1602,0,0.896679483,1,Restart Service,medium,CPU Spike,34.118.27.184
26:58.7,Server_839,87.42379229,62.88457572,834.8411103,315.8390112,463.0479012,,146.7036668,5997,5,0.230450309,0,Restart Service,medium,DDoS Attack,197.229.241.250
21:58.7,Server_699,39.8133814,72.76945865,893.6126837,188.7786311,326.5983091,,133.10918,4180,4,0.669395808,0,Increase Resources,medium,DDoS Attack,178.133.210.168
16:58.7,Server_243,9.105301457,50.07264593,182.76089,440.1288349,468.9591957,,112.6516503,829,5,0.343783019,0,Restart Service,medium,Memory Leak,129.156.46.106
11:58.7,Server_86,97.56017553,30.64874862,99.3282396,127.582576,134.5778158,,70.48369536,7979,3,0.655702632,0,Investigate Security Breach,medium,Memory Leak,191.56.206.232
06:58.7,Server_796,6.631434113,68.04952109,353.4115824,147.859187,434.5712538,,145.8236021,7709,4,0.618775503,0,Monitor,low,None,220.190.159.177
01:58.7,Server_578,95.02690704,40.27895552,727.3381558,389.0933188,428.8644635,,95.94325211,7390,0,0.463603796,0,Monitor,low,None,114.5.54.64
56:58.7,Server_682,40.02435527,25.8005256,532.0526967,38.3506245,449.5941814,,30.00687562,9714,4,0.627518315,0,None,medium,None,227.23.56.58
51:58.7,Server_557,5.958588477,43.8197563,513.6854975,493.8162957,410.5435894,,163.1494541,700,4,0.140787616,0,Investigate Security Breach,low,Security Breach,117.20.247.35
46:58.7,Server_574,70.46993701,77.51063438,194.7898785,318.2174579,405.0147712,,138.1742242,1615,3,0.403281919,0,Monitor,low,None,107.122.31.212
41:58.7,Server_953,98.15132888,50.20035367,383.8814125,405.647984,426.0110408,,103.8519669,7976,2,0.417686567,0,Restart Service,medium,None,213.157.242.33
36:58.7,Server_646,96.73444367,33.48710503,960.9466954,296.1324895,449.0180303,,178.1429946,6584,2,0.393411363,0,Monitor,low,None,18.100.7.194
31:58.7,Server_796,20.28901606,84.02751841,373.5324171,395.301681,217.6409076,,148.0420922,2340,0,0.937275245,1,Increase Resources,low,DDoS Attack,243.56.68.234
26:58.7,Server_28,22.21854158,88.75615674,611.8607919,222.75781,117.3133448,,121.2839435,5232,3,0.468211112,0,Investigate Security Breach,low,None,59.221.242.216
21:58.7,Server_620,58.72619689,46.15879026,105.4314541,292.6038165,45.34024745,,154.9662067,7903,0,0.016005869,0,Monitor,medium,CPU Spike,48.144.221.40
16:58.7,Server_556,65.54395851,40.59536197,110.661545,334.3429844,144.8156462,,173.9935909,5344,4,0.550901158,0,Restart Service,low,DDoS Attack,130.60.167.209
11:58.7,Server_340,75.2447018,63.20639997,453.0412929,451.944971,432.8330601,,122.0730097,4833,3,0.705377468,1,Monitor,low,None,31.186.100.83
06:58.7,Server_798,22.19978424,10.50757238,623.9067386,27.03856208,498.5786314,,176.4709635,8644,5,0.064569743,0,Monitor,low,Security Breach,12.115.76.218
01:58.7,Server_958,96.10567324,70.67570025,403.7239912,63.3659489,217.3038597,,137.4068121,4658,4,0.592828182,0,Restart Service,low,Memory Leak,197.192.66.176
56:58.7,Server_331,65.68022935,79.31732251,220.0628971,348.4165988,239.3109097,,117.1475025,5170,2,0.697800673,0,Increase Resources,low,None,81.76.212.182
51:58.7,Server_640,85.46945729,42.75698309,749.1594494,178.7375919,202.4267082,,95.14862756,429,0,0.8160106,1,Restart Service,low,DDoS Attack,109.127.41.234
46:58.7,Server_506,56.30624295,21.58850575,183.0416261,342.0881827,279.9521984,,37.89538456,9140,5,0.853915431,1,Restart Service,high,CPU Spike,34.236.208.226
41:58.7,Server_348,44.35630052,7.737745638,684.6159075,121.5913632,244.2281821,,13.1176839,8448,4,0.857328064,1,None,medium,CPU Spike,54.38.118.122
36:58.7,Server_473,97.83237613,65.53833195,958.8977639,317.8469299,345.1527202,,51.61378898,5439,4,0.854936504,1,Increase Resources,high,Memory Leak,157.214.35.162
31:58.7,Server_231,60.30153023,30.55437363,497.0100154,244.2764392,144.5900892,,46.63544322,3014,2,0.153169555,0,Restart Service,low,None,55.182.58.181
26:58.7,Server_190,87.35299037,49.06951078,240.4119947,70.23006023,207.466561,,52.87383607,8112,4,0.198063443,0,Restart Service,medium,Security Breach,115.214.120.48
21:58.7,Server_225,95.56277765,41.70377456,849.8827084,465.4192861,207.2711139,,77.20289699,559,2,0.03221478,0,Restart Service,low,DDoS Attack,42.14.216.137
16:58.7,Server_385,69.15868957,21.61405562,530.202387,398.1770366,166.1538572,,97.78684462,7467,2,0.447647233,0,Investigate Security Breach,high,DDoS Attack,9.34.132.65
11:58.7,Server_377,57.14917446,53.2950235,927.0609144,392.7267134,401.1344021,,167.9772097,3023,4,0.118382153,0,None,low,None,19.40.187.41
06:58.7,Server_283,5.333530837,48.66138466,734.5567716,351.4932844,274.7329256,,80.23266672,3941,1,0.910304436,1,Monitor,low,CPU Spike,224.44.243.53
01:58.7,Server_958,8.80186587,64.29402417,459.0791256,20.46064279,284.3965754,,54.33714211,9890,0,0.794642118,1,Restart Service,low,Memory Leak,133.248.9.194
56:58.7,Server_633,24.08086552,28.92907448,636.515067,257.2649261,128.1656039,,197.8565283,1971,5,0.480234424,0,Restart Service,low,None,192.31.224.213
51:58.7,Server_628,22.67080103,25.39071259,211.4661991,377.9707112,217.7431543,,199.5991238,8843,0,0.799493096,1,None,medium,None,125.29.216.113
46:58.7,Server_973,29.20208554,82.36278068,417.8688864,116.2070182,178.8791452,,155.0259897,5786,3,0.950000835,1,Restart Service,low,CPU Spike,159.83.247.252
41:58.7,Server_745,33.96879058,71.70826327,614.17771,311.478793,454.7884571,,79.65171878,1887,4,0.046918745,0,None,medium,Memory Leak,233.206.5.166
36:58.7,Server_259,39.20622189,78.35961291,610.5397577,465.4466052,28.53375936,,86.8655957,6160,4,0.637120315,0,Restart Service,low,Memory Leak,241.212.174.155
31:58.7,Server_359,44.95108056,16.71253212,607.8545985,378.9365862,95.76604695,,44.23983116,9218,1,0.433908046,0,Restart Service,low,DDoS Attack,124.22.163.46
26:58.7,Server_710,14.39230215,26.28376612,756.3592728,278.3431544,333.6650099,,59.97273384,4935,3,0.064474063,0,Increase Resources,low,None,3.109.241.22
21:58.7,Server_456,9.024383536,59.67549404,150.3707156,161.8629092,306.4473796,,138.2012574,4563,2,0.888730805,1,Investigate Security Breach,low,DDoS Attack,166.250.42.201
16:58.7,Server_411,69.02472266,86.43412795,119.9742336,321.9038271,360.2103517,,121.1441497,9855,2,0.561030086,0,Investigate Security Breach,low,None,210.121.50.85
11:58.7,Server_649,56.04680836,89.7508911,190.619684,360.0578523,32.25706038,,97.4758865,8030,2,0.970278856,1,Restart Service,low,DDoS Attack,198.255.116.95
06:58.7,Server_318,47.19369921,84.03144641,802.7745948,322.5073551,442.4543835,,127.7978783,4816,4,0.612862922,0,Investigate Security Breach,low,Security Breach,248.173.211.94
01:58.7,Server_677,65.27179441,9.122804878,111.6110594,380.1551688,466.1752906,,101.9140671,1566,3,0.319190305,0,Investigate Security Breach,medium,Memory Leak,180.172.144.230
56:58.7,Server_225,83.62954368,82.98352254,263.9737045,146.8311356,393.1011432,,191.6653423,1459,4,0.987935846,1,Investigate Security Breach,high,CPU Spike,206.177.216.83
51:58.7,Server_819,45.63082637,90.41366186,292.0372052,258.8274497,95.63280235,,172.5916986,2738,5,0.961580062,1,Restart Service,medium,CPU Spike,86.10.207.43
46:58.7,Server_234,65.90634918,10.39116356,664.8890412,278.8490807,396.5498248,,154.4191491,9037,0,0.550052499,0,Investigate Security Breach,medium,DDoS Attack,70.145.127.134
41:58.7,Server_684,95.58936126,44.54668491,431.5480499,54.04365207,165.1144925,,29.17873141,8584,0,0.390694328,0,Restart Service,high,None,62.66.147.207
36:58.7,Server_664,84.76432711,55.97798071,239.0435623,96.50677301,84.49315252,,99.90579769,8274,5,0.15715867,0,Increase Resources,low,Security Breach,108.58.132.105
31:58.7,Server_975,45.470077,27.11128542,477.061533,160.2450898,49.72120265,,126.4758878,9843,2,0.221452119,0,Increase Resources,medium,None,80.158.9.27
26:58.7,Server_827,66.24809959,54.08513732,701.1787878,33.40050597,33.10700168,,26.79441354,6395,4,0.73712969,1,Restart Service,low,CPU Spike,113.18.49.32
21:58.7,Server_374,21.82173758,89.16579986,796.7492765,124.4657231,422.742241,,183.1566948,4607,4,0.586246009,0,Monitor,high,None,188.137.198.90
16:58.7,Server_672,58.24960757,87.3595381,167.689028,265.8567674,423.1099928,,50.98335642,4874,2,0.447800897,0,Investigate Security Breach,high,CPU Spike,162.169.221.46
11:58.7,Server_608,98.22618766,94.28454172,728.9798184,275.4550156,26.2389475,,10.97619261,3339,2,0.649296657,0,Investigate Security Breach,low,Memory Leak,200.119.225.24
06:58.7,Server_472,54.23993594,50.99043085,54.29652534,132.2193125,360.6581181,,88.66656625,4060,5,0.457806948,0,Restart Service,low,None,72.229.32.43
01:58.7,Server_233,93.12563842,44.0038598,738.1074845,473.7792276,134.5110734,,33.63400686,6645,2,0.238267742,0,Increase Resources,low,Memory Leak,110.157.230.32
56:58.7,Server_692,43.69681745,68.24984281,677.9536721,238.9116117,119.1423611,,148.2235572,7141,5,0.22760358,0,Restart Service,high,DDoS Attack,189.65.124.5
51:58.7,Server_113,99.89025858,44.59225487,495.2332496,322.2653771,285.3831721,,170.5347221,9606,0,0.511800427,0,Increase Resources,high,None,222.147.141.173
46:58.7,Server_830,60.02590335,8.98473662,180.0296157,24.87756983,234.3719203,,92.59265467,8203,2,0.11264084,0,Increase Resources,low,Security Breach,74.66.91.65
41:58.7,Server_497,9.015554452,73.39253796,776.3215537,205.5992501,102.6907187,,194.881127,7859,2,0.673220247,0,Monitor,low,None,99.44.38.41
36:58.7,Server_442,60.74170569,31.69347442,118.1654343,275.6330972,12.78097284,,107.7400077,4478,5,0.078823419,0,Monitor,medium,Memory Leak,98.133.185.118
31:58.7,Server_564,31.08440609,9.663104665,900.7901831,163.0046108,168.0370363,,110.0764939,8061,0,0.273765314,0,Monitor,low,Memory Leak,33.19.22.24
26:58.7,Server_268,8.085725593,6.95900227,784.7873486,93.97227506,208.6604633,,158.4617735,455,3,0.573383149,0,Increase Resources,medium,DDoS Attack,206.115.233.190
21:58.7,Server_510,82.98106395,93.47932051,753.9153198,108.5617856,242.8581618,,42.85282057,1023,2,0.007858183,0,Restart Service,high,DDoS Attack,57.65.45.83
16:58.7,Server_807,31.19431551,28.94722082,766.6745282,238.6095476,210.0210797,,46.95809005,4602,2,0.49818974,0,Increase Resources,medium,Memory Leak,101.43.19.181
11:58.7,Server_386,80.67211263,47.55042329,114.1945772,44.79785066,196.3862617,,167.3654818,8472,4,0.769717756,1,Increase Resources,low,Memory Leak,237.206.113.180
06:58.7,Server_387,32.38067038,95.30476303,990.4516302,124.8858766,482.0187612,,19.23207113,2122,4,0.76573966,1,Increase Resources,low,None,31.217.161.146
01:58.7,Server_113,23.46100362,49.41411298,865.6696389,362.5740549,460.7706509,,60.05156114,5696,4,0.850424842,1,Restart Service,high,Security Breach,82.104.227.83
56:58.7,Server_613,97.52387954,12.46788573,532.5367591,115.2226733,201.6926365,,124.0398502,3859,5,0.196056975,0,Investigate Security Breach,high,CPU Spike,50.111.213.158
51:58.7,Server_625,39.35630614,57.43392449,733.4302953,67.29810834,471.2825322,,128.4895064,7462,1,0.89523268,1,Restart Service,low,None,217.149.175.157
46:58.7,Server_952,62.13074009,13.37887208,752.2943036,51.04296383,52.68930907,,135.4023987,7973,1,0.376134119,0,Investigate Security Breach,low,DDoS Attack,223.145.108.25
41:58.7,Server_81,62.94824182,14.03334845,838.2960202,494.4768405,16.23610716,,185.4301232,5964,2,0.143692393,0,Monitor,low,None,234.72.212.36
36:58.7,Server_699,58.24498081,85.89032201,292.6053793,52.56276048,172.1083835,,34.97552421,3837,0,0.643330228,0,None,low,CPU Spike,54.94.192.205
31:58.7,Server_113,91.89609563,32.49504662,403.4500885,222.4142518,100.7866744,,84.83785361,4935,0,0.831925729,1,Restart Service,medium,DDoS Attack,190.27.219.119
26:58.7,Server_2,69.07190178,69.47366901,809.701037,260.4253684,355.1683061,,51.81608321,8930,4,0.445773087,0,Increase Resources,high,Security Breach,101.217.17.20
21:58.7,Server_642,43.35463539,53.34781186,780.534691,482.6422105,316.8701979,,165.2310827,4227,3,0.200070995,0,None,low,Memory Leak,219.19.182.60
16:58.7,Server_220,86.92613653,26.12103566,546.4845572,446.6386296,487.494355,,48.15301688,2560,2,0.700917641,1,Monitor,high,DDoS Attack,158.181.202.147
